PlanId,PlanName,DesignId,Run,Tags,Output
PJ_P3_Ext_Signin,P3 external Waitlist,D3,Y,Journey;qoa_web;Regression;P3;External;Waitlist,pj_p3_ext_signin
PJ_P3_Ext_SigninCreator,P3 external Signin,D3,Y,Journey;qoa_web;Regression;P3;External;Signin,pj_p3_ext_signincreator
PJ_P3_Ext_SigninHunter,P3 external Signin,D3,Y,Journey;qoa_web;Regression;P3;External;Signin,pj_p3_ext_signinhunter
PJ_P3_Ext_About,P3 external About,D3,Y,Journey;qoa_web;Regression;P3;External;About,pj_p3_ext_about
PJ_P3_Ext_Admin,P3 external Admin,D3,Y,Journey;qoa_web;Regression;P3;External;Admin,pj_p3_ext_admin
PJ_P4_Ext_Signin,P4 external Waitlist,D4,Y,Journey;qoa_web;Regression;P4;External;Waitlist,pj_p4_ext_signin
PJ_P4_Ext_SigninCreator,P4 external Signin,D4,Y,Journey;qoa_web;Regression;P4;External;Signin,pj_p4_ext_signincreator
PJ_P4_Ext_SigninHunter,P4 external Signin,D4,Y,Journey;qoa_web;Regression;P4;External;Signin,pj_p4_ext_signinhunter
PJ_P4_Ext_About,P4 external About,D4,Y,Journey;qoa_web;Regression;P4;External;About,pj_p4_ext_about
PJ_P4_Ext_Admin,P4 external Admin,D4,Y,Journey;qoa_web;Regression;P4;External;Admin,pj_p4_ext_admin
PJ_P5_Ext_Signin,P5 external Waitlist,D5,Y,Journey;qoa_web;Regression;P5;External;Waitlist,pj_p5_ext_signin
PJ_P5_Ext_SigninCreator,P5 external Signin,D5,Y,Journey;qoa_web;Regression;P5;External;Signin,pj_p5_ext_signincreator
PJ_P5_Ext_SigninHunter,P5 external Signin,D5,Y,Journey;qoa_web;Regression;P5;External;Signin,pj_p5_ext_signinhunter
PJ_P5_Ext_About,P5 external About,D5,Y,Journey;qoa_web;Regression;P5;External;About,pj_p5_ext_about
PJ_P5_Ext_Admin,P5 external Admin,D5,Y,Journey;qoa_web;Regression;P5;External;Admin,pj_p5_ext_admin
PJ_P6_Ext_Signin,P6 external Waitlist,D6,Y,Journey;qoa_web;Regression;P6;External;Waitlist,pj_p6_ext_signin
PJ_P6_Ext_SigninCreator,P6 external Signin,D6,Y,Journey;qoa_web;Regression;P6;External;Signin,pj_p6_ext_signincreator
PJ_P6_Ext_SigninHunter,P6 external Signin,D6,Y,Journey;qoa_web;Regression;P6;External;Signin,pj_p6_ext_signinhunter
PJ_P6_Ext_About,P6 external About,D6,Y,Journey;qoa_web;Regression;P6;External;About,pj_p6_ext_about
PJ_P6_Ext_Admin,P6 external Admin,D6,Y,Journey;qoa_web;Regression;P6;External;Admin,pj_p6_ext_admin
PJ_P7_Ext_Signin,P7 external Waitlist,D7,Y,Journey;qoa_web;Regression;P7;External;Waitlist,pj_p7_ext_signin
PJ_P7_Ext_SigninCreator,P7 external Signin,D7,Y,Journey;qoa_web;Regression;P7;External;Signin,pj_p7_ext_signincreator
PJ_P7_Ext_SigninHunter,P7 external Signin,D7,Y,Journey;qoa_web;Regression;P7;External;Signin,pj_p7_ext_signinhunter
PJ_P7_Ext_About,P7 external About,D7,Y,Journey;qoa_web;Regression;P7;External;About,pj_p7_ext_about
PJ_P7_Ext_Admin,P7 external Admin,D7,Y,Journey;qoa_web;Regression;P7;External;Admin,pj_p7_ext_admin
PJ_P8_Ext_Signin,P8 external Waitlist,D8,Y,Journey;qoa_web;Regression;P8;External;Waitlist,pj_p8_ext_signin
PJ_P8_Ext_SigninCreator,P8 external Signin,D8,Y,Journey;qoa_web;Regression;P8;External;Signin,pj_p8_ext_signincreator
PJ_P8_Ext_SigninHunter,P8 external Signin,D8,Y,Journey;qoa_web;Regression;P8;External;Signin,pj_p8_ext_signinhunter
PJ_P8_Ext_About,P8 external About,D8,Y,Journey;qoa_web;Regression;P8;External;About,pj_p8_ext_about
PJ_P8_Ext_Admin,P8 external Admin,D8,Y,Journey;qoa_web;Regression;P8;External;Admin,pj_p8_ext_admin
PJ_P9_Ext_Signin,P9 external Waitlist,D9,Y,Journey;qoa_web;Regression;P9;External;Waitlist,pj_p9_ext_signin
PJ_P9_Ext_SigninCreator,P9 external Signin,D9,Y,Journey;qoa_web;Regression;P9;External;Signin,pj_p9_ext_signincreator
PJ_P9_Ext_SigninHunter,P9 external Signin,D9,Y,Journey;qoa_web;Regression;P9;External;Signin,pj_p9_ext_signinhunter
PJ_P9_Ext_About,P9 external About,D9,Y,Journey;qoa_web;Regression;P9;External;About,pj_p9_ext_about
PJ_P9_Ext_Admin,P9 external Admin,D9,Y,Journey;qoa_web;Regression;P9;External;Admin,pj_p9_ext_admin
PJ_P1_API_Health,P1 API Health,D1,Y,Journey;qoa_web;Regression;P1;API;Health,pj_p1_api_health
PJ_P1_API_Version,P1 API Version,D1,Y,Journey;qoa_web;Regression;P1;API;Version,pj_p1_api_version
PJ_P1_API_Suites,P1 API Suites,D1,Y,Journey;qoa_web;Regression;P1;API;Suites,pj_p1_api_suites
PJ_P1_API_ProjectsClient,P1 API ProjectsClient,D1,Y,Journey;qoa_web;Regression;P1;API;ProjectsClient,pj_p1_api_projectsclient
PJ_P1_API_ProjectsConsultant,P1 API ProjectsConsultant,D1,Y,Journey;qoa_web;Regression;P1;API;ProjectsConsultant,pj_p1_api_projectsconsultant
PJ_P1_API_Runs,P1 API Runs,D1,Y,Journey;qoa_web;Regression;P1;API;Runs,pj_p1_api_runs
PJ_P1_API_WaitlistCount,P1 API WaitlistCount,D1,Y,Journey;qoa_web;Regression;P1;API;WaitlistCount,pj_p1_api_waitlistcount
PJ_P1_API_ProfilesJs,P1 API ProfilesJs,D1,Y,Journey;qoa_web;Regression;P1;API;ProfilesJs,pj_p1_api_profilesjs
PJ_P1_API_Index,P1 API Index,D1,Y,Journey;qoa_web;Regression;P1;API;Index,pj_p1_api_index
PJ_P1_API_Styles,P1 API Styles,D1,Y,Journey;qoa_web;Regression;P1;API;Styles,pj_p1_api_styles
PJ_P1_API_AppJs,P1 API AppJs,D1,Y,Journey;qoa_web;Regression;P1;API;AppJs,pj_p1_api_appjs
PJ_P1_API_ThemesCss,P1 API ThemesCss,D1,Y,Journey;qoa_web;Regression;P1;API;ThemesCss,pj_p1_api_themescss
PJ_P1_API_ThemeJs,P1 API ThemeJs,D1,Y,Journey;qoa_web;Regression;P1;API;ThemeJs,pj_p1_api_themejs
PJ_P1_API_AboutEcosystem,P1 API AboutEcosystem,D1,Y,Journey;qoa_web;Regression;P1;API;AboutEcosystem,pj_p1_api_aboutecosystem
PJ_P1_API_Signin,P1 API Signin,D1,Y,Journey;qoa_web;Regression;P1;API;Signin,pj_p1_api_signin
PJ_P2_API_Health,P2 API Health,D2,Y,Journey;qoa_web;Regression;P2;API;Health,pj_p2_api_health
PJ_P2_API_Version,P2 API Version,D2,Y,Journey;qoa_web;Regression;P2;API;Version,pj_p2_api_version
PJ_P2_API_Suites,P2 API Suites,D2,Y,Journey;qoa_web;Regression;P2;API;Suites,pj_p2_api_suites
PJ_P2_API_ProjectsClient,P2 API ProjectsClient,D2,Y,Journey;qoa_web;Regression;P2;API;ProjectsClient,pj_p2_api_projectsclient
PJ_P2_API_ProjectsConsultant,P2 API ProjectsConsultant,D2,Y,Journey;qoa_web;Regression;P2;API;ProjectsConsultant,pj_p2_api_projectsconsultant
PJ_P2_API_Runs,P2 API Runs,D2,Y,Journey;qoa_web;Regression;P2;API;Runs,pj_p2_api_runs
PJ_P2_API_WaitlistCount,P2 API WaitlistCount,D2,Y,Journey;qoa_web;Regression;P2;API;WaitlistCount,pj_p2_api_waitlistcount
PJ_P2_API_ProfilesJs,P2 API ProfilesJs,D2,Y,Journey;qoa_web;Regression;P2;API;ProfilesJs,pj_p2_api_profilesjs
PJ_P2_API_Index,P2 API Index,D2,Y,Journey;qoa_web;Regression;P2;API;Index,pj_p2_api_index
PJ_P2_API_Styles,P2 API Styles,D2,Y,Journey;qoa_web;Regression;P2;API;Styles,pj_p2_api_styles
PJ_P2_API_AppJs,P2 API AppJs,D2,Y,Journey;qoa_web;Regression;P2;API;AppJs,pj_p2_api_appjs
PJ_P2_API_ThemesCss,P2 API ThemesCss,D2,Y,Journey;qoa_web;Regression;P2;API;ThemesCss,pj_p2_api_themescss
PJ_P2_API_ThemeJs,P2 API ThemeJs,D2,Y,Journey;qoa_web;Regression;P2;API;ThemeJs,pj_p2_api_themejs
PJ_P2_API_AboutEcosystem,P2 API AboutEcosystem,D2,Y,Journey;qoa_web;Regression;P2;API;AboutEcosystem,pj_p2_api_aboutecosystem
PJ_P2_API_Signin,P2 API Signin,D2,Y,Journey;qoa_web;Regression;P2;API;Signin,pj_p2_api_signin
PJ_P3_API_Health,P3 API Health,D3,Y,Journey;qoa_web;Regression;P3;API;Health,pj_p3_api_health
PJ_P3_API_Version,P3 API Version,D3,Y,Journey;qoa_web;Regression;P3;API;Version,pj_p3_api_version
PJ_P3_API_Suites,P3 API Suites,D3,Y,Journey;qoa_web;Regression;P3;API;Suites,pj_p3_api_suites
PJ_P3_API_ProjectsClient,P3 API ProjectsClient,D3,Y,Journey;qoa_web;Regression;P3;API;ProjectsClient,pj_p3_api_projectsclient
PJ_P3_API_ProjectsConsultant,P3 API ProjectsConsultant,D3,Y,Journey;qoa_web;Regression;P3;API;ProjectsConsultant,pj_p3_api_projectsconsultant
PJ_P3_API_Runs,P3 API Runs,D3,Y,Journey;qoa_web;Regression;P3;API;Runs,pj_p3_api_runs
PJ_P3_API_WaitlistCount,P3 API WaitlistCount,D3,Y,Journey;qoa_web;Regression;P3;API;WaitlistCount,pj_p3_api_waitlistcount
PJ_P3_API_ProfilesJs,P3 API ProfilesJs,D3,Y,Journey;qoa_web;Regression;P3;API;ProfilesJs,pj_p3_api_profilesjs
PJ_P3_API_Index,P3 API Index,D3,Y,Journey;qoa_web;Regression;P3;API;Index,pj_p3_api_index
PJ_P3_API_Styles,P3 API Styles,D3,Y,Journey;qoa_web;Regression;P3;API;Styles,pj_p3_api_styles
PJ_P3_API_AppJs,P3 API AppJs,D3,Y,Journey;qoa_web;Regression;P3;API;AppJs,pj_p3_api_appjs
PJ_P3_API_ThemesCss,P3 API ThemesCss,D3,Y,Journey;qoa_web;Regression;P3;API;ThemesCss,pj_p3_api_themescss
PJ_P3_API_ThemeJs,P3 API ThemeJs,D3,Y,Journey;qoa_web;Regression;P3;API;ThemeJs,pj_p3_api_themejs
PJ_P3_API_AboutEcosystem,P3 API AboutEcosystem,D3,Y,Journey;qoa_web;Regression;P3;API;AboutEcosystem,pj_p3_api_aboutecosystem
PJ_P3_API_Signin,P3 API Signin,D3,Y,Journey;qoa_web;Regression;P3;API;Signin,pj_p3_api_signin
PJ_P4_API_Health,P4 API Health,D4,Y,Journey;qoa_web;Regression;P4;API;Health,pj_p4_api_health
PJ_P4_API_Version,P4 API Version,D4,Y,Journey;qoa_web;Regression;P4;API;Version,pj_p4_api_version
PJ_P4_API_Suites,P4 API Suites,D4,Y,Journey;qoa_web;Regression;P4;API;Suites,pj_p4_api_suites
PJ_P4_API_ProjectsClient,P4 API ProjectsClient,D4,Y,Journey;qoa_web;Regression;P4;API;ProjectsClient,pj_p4_api_projectsclient
PJ_P4_API_ProjectsConsultant,P4 API ProjectsConsultant,D4,Y,Journey;qoa_web;Regression;P4;API;ProjectsConsultant,pj_p4_api_projectsconsultant
PJ_P4_API_Runs,P4 API Runs,D4,Y,Journey;qoa_web;Regression;P4;API;Runs,pj_p4_api_runs
PJ_P4_API_WaitlistCount,P4 API WaitlistCount,D4,Y,Journey;qoa_web;Regression;P4;API;WaitlistCount,pj_p4_api_waitlistcount
PJ_P4_API_ProfilesJs,P4 API ProfilesJs,D4,Y,Journey;qoa_web;Regression;P4;API;ProfilesJs,pj_p4_api_profilesjs
PJ_P4_API_Index,P4 API Index,D4,Y,Journey;qoa_web;Regression;P4;API;Index,pj_p4_api_index
PJ_P4_API_Styles,P4 API Styles,D4,Y,Journey;qoa_web;Regression;P4;API;Styles,pj_p4_api_styles
PJ_P4_API_AppJs,P4 API AppJs,D4,Y,Journey;qoa_web;Regression;P4;API;AppJs,pj_p4_api_appjs
PJ_P4_API_ThemesCss,P4 API ThemesCss,D4,Y,Journey;qoa_web;Regression;P4;API;ThemesCss,pj_p4_api_themescss
PJ_P4_API_ThemeJs,P4 API ThemeJs,D4,Y,Journey;qoa_web;Regression;P4;API;ThemeJs,pj_p4_api_themejs
PJ_P4_API_AboutEcosystem,P4 API AboutEcosystem,D4,Y,Journey;qoa_web;Regression;P4;API;AboutEcosystem,pj_p4_api_aboutecosystem
PJ_P4_API_Signin,P4 API Signin,D4,Y,Journey;qoa_web;Regression;P4;API;Signin,pj_p4_api_signin
PJ_P5_API_Health,P5 API Health,D5,Y,Journey;qoa_web;Regression;P5;API;Health,pj_p5_api_health
PJ_P5_API_Version,P5 API Version,D5,Y,Journey;qoa_web;Regression;P5;API;Version,pj_p5_api_version
